"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS18000",97.1023776791022,-3.93381596678908,0.282372308930592,2.44350622688094e-45,7.02821310257359e-44
"ECB_RS08540",44.2648499558652,-4.15041346112065,0.297081604872978,2.48436076297438e-45,7.10020811685735e-44
"ECB_RS00185",310.168483937855,5.35999589224501,0.380430186698819,2.50583748624981e-45,7.11626126633096e-44
"ECB_RS03770",1075.12736051981,4.15907491613794,0.299221463657258,3.29565307621861e-45,9.3003744358446e-44
"ECB_RS00130",1943.10757153904,5.15649852861109,0.372524603698669,3.77450173190335e-45,1.05851182944064e-43
"ECB_RS12680",203.43551720955,2.91503303390641,0.209054999161515,3.88320395015786e-45,1.08223205741356e-43
"ECB_RS02015",108.378391231499,3.79934082864228,0.270132378885234,5.84323558053948e-45,1.61843197838769e-43
"ECB_RS09780",375.619513862212,4.14441217033122,0.29622077120505,1.08769161257017e-44,2.99415476417321e-43
"ECB_RS19100",936.936904852025,2.58410893535145,0.186605243749368,1.6901030981686e-44,4.62408085456251e-43
"ECB_RS16685",3067.59011491403,3.87062105190072,0.2805791504153,1.76520787346101e-44,4.80029559286033e-43
"ECB_RS01855",194.570393627346,4.23374851147473,0.30406689400186,2.05522537011582e-44,5.5552989371745e-43
"ECB_RS02005",1333.2628665242,4.40304593106966,0.320144566635367,2.24544723606642e-44,6.03312679534733e-43
"ECB_RS08895",1760.05295228077,3.64193120004247,0.26439579402723,2.27549695108433e-44,6.0774731068544e-43
"ECB_RS08335",318.069877441814,4.04940502288428,0.293119885602019,2.95046187372372e-44,7.83356356650788e-43
"ECB_RS17435",460.35368737856,-6.11220742294032,0.444892651703005,5.61669469789995e-44,1.48247700643983e-42
"ECB_RS16745",663.709434974554,5.87279834798771,0.436430380324218,6.46206430682018e-44,1.69563055816971e-42
"ECB_RS04175",2728.71706942565,-3.86297941781354,0.281893268594122,9.50222617689208e-44,2.47886563114621e-42
"ECB_RS21585",107.855059774913,-5.89486989121157,0.432282144838131,1.4891271178072e-43,3.8622620679774e-42
"ECB_RS25475",569.121098201371,-5.20286883443032,0.382699978851728,2.83449783874259e-43,7.30942057611379e-42
"ECB_RS17120",173.341980759191,2.80440162945775,0.20523378798584,3.53619484120441e-43,9.06680357284811e-42
"ECB_RS18370",118.108641036375,3.13438467450518,0.230694175544398,8.21506974418289e-43,2.09437601944026e-41
"ECB_RS07535",62.4822505114586,-5.35623904299089,0.396949435532136,1.05064524045287e-42,2.66341536379209e-41
"ECB_RS04820",251.808411671983,3.18244375842029,0.235172312126133,1.47021769917081e-42,3.70610495290978e-41
"ECB_RS06730",856.646083233656,3.37835239066066,0.25143087463399,1.60088439384403e-42,4.01294317049059e-41
"ECB_RS20380",151.637820528484,3.16350840946533,0.232573653563864,1.88582275844283e-42,4.70093706507388e-41
"ECB_RS17685",348.338330573887,-6.36494692559287,0.475856731648948,3.37121005391111e-42,8.35724834911555e-41
"ECB_RS21530",698.470063818437,3.66948882506993,0.27437552356805,3.70661688096534e-42,9.13823623345687e-41
