"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS21560",7.01624813281752,0.810437980806625,0.704568327314609,0.140230457221595,0.174587697434322
"ECB_RS07980",1.62734049658815,0.819970976422257,0.953406348418826,0.140503814494957,0.174879505031587
"ECB_RS06685",33.2232281513138,-0.501579077829055,0.364434599456837,0.14086849259993,0.175284782666636
"ECB_RS22160",11.6103825575819,-0.569914086082447,0.414602295123394,0.141045033464785,0.175455798490849
"ECB_RS10710",16.3682525888536,-0.626140177153907,0.46836620293056,0.141401576369521,0.175850574603669
"ECB_RS15435",27.0198941305306,0.614185388158174,0.462219474158388,0.14184051061806,0.176347567509902
"ECB_RS18920",13.451265875624,0.609616651049659,0.46564883758776,0.142338155066488,0.176917258111726
"ECB_RS12820",20.9747192198981,0.504163998981795,0.365204060452551,0.142964532367261,0.177646595605622
"ECB_RS08025",32.6212846468568,-0.523099571259364,0.388491056008832,0.14300601696234,0.177648947428023
"ECB_RS08230",7.27766930086854,0.622861739312805,0.469600136042692,0.143350188206329,0.178027205779629
"ECB_RS09835",12.2034552803925,0.665374976723356,0.518497791701957,0.144827596671379,0.179750324245804
"ECB_RS12815",11.027962680214,0.639881224473296,0.491724462018837,0.144879336355775,0.179750324245804
"ECB_RS04550",26.9896947375979,-0.566088046994533,0.421952588938825,0.144924143010679,0.179750324245804
"ECB_RS03840",12.9814726753882,0.673722041014662,0.528930485821264,0.144955963847947,0.179750324245804
"ECB_RS23435",14.8486358168301,0.691140178544063,0.552612502651222,0.144960880985126,0.179750324245804
"ECB_RS16355",172.533767404666,0.421286635528283,0.303678286583389,0.144978030631951,0.179750324245804
"ECB_RS12435",90.1294798982471,0.280777522307839,0.197260833912913,0.145801944227443,0.180721912637717
"ECB_RS13930",9.08515836081898,-0.548312207589459,0.406879360723006,0.14613554366343,0.181085386472745
"ECB_RS22075",105.652608182822,0.296040815168566,0.206333435223707,0.146321261203921,0.181265460801214
"ECB_RS16820",28.4325067313935,0.452010997468576,0.325357553178698,0.146434637106378,0.181355842311983
"ECB_RS19215",264.154721223488,0.514410639211763,0.382786932874015,0.146571044755737,0.181474690347404
"ECB_RS21065",21.3597870483541,0.669249491706296,0.526389901474973,0.146842880448885,0.181761104710109
"ECB_RS03035",10.3525399621793,0.651759201971166,0.509484979457597,0.147038097887921,0.181952549703007
"ECB_RS18275",6.46463710321982,0.65625948289004,0.525208601109094,0.147739874551897,0.182770558895606
"ECB_RS00900",68.8805997920884,-0.567314901719767,0.43595933727088,0.148223867719616,0.18331876914496
"ECB_RS12225",48.4803406950419,-0.46285342729785,0.343790543698028,0.149713475516929,0.185110048124679
"ECB_RS21165",23.9379838874218,-0.649812643381884,0.523193874161299,0.150118637989981,0.185559870154558
"pGFP",11761.5518265175,0.622352552449116,0.485551736831465,0.150199988121314,0.185582985488297
"ECB_RS15005",11.7569632669951,-0.604910665294853,0.455979095561531,0.150220058679183,0.185582985488297
"ECB_RS19090",22.6489906309428,0.534362506415808,0.394284766904099,0.15066664118298,0.186083462424451
"ECB_RS02860",2.38377332429464,0.792003285608568,0.735413985834891,0.150933456613392,0.186361700557042
"ECB_RS20700",18.680448351171,0.483940406739609,0.356161332823287,0.151502014090129,0.187012252330787
"ECB_RS11965",26.7797865877934,0.433613252768066,0.318497506259281,0.151594703626542,0.1870752021926
"ECB_RS19885",31.2772904754215,-0.556238233367919,0.433107420341337,0.151669390297241,0.187115907138774
"ECB_RS19960",12.9294484332253,0.635468984353951,0.500927691926961,0.15230931784038,0.187822923207787
"ECB_RS15010",109.01091603849,-0.546165734776655,0.416092175010272,0.152340148486952,0.187822923207787
"ECB_RS21675",27.6254502673863,0.626297927983726,0.488933947361524,0.152368050028158,0.187822923207787
"ECB_RS18695",6.95156182472062,0.648124140044159,0.522516607793427,0.152832213565946,0.188343351351386
"ECB_RS04235",94.6800362519787,-0.407153928316884,0.299797513591927,0.153334049217878,0.188909906326365
"ECB_RS11730",102.855983424657,-0.464160283352717,0.350087791058201,0.15370920246313,0.189320118433177
