"","pre_lac25_01","pre_lac01_02","pre_lac25_03","pre_lac01_04","pre_lac01_05","pre_lac25_06","pre_lac25_07","pre_lac25_08","pre_lac50_09","pre_lac50_10","pre_lac50_11","pre_lac50_12","pre_lac50_13","pre_lac50_14","pre_lac50_15","pre_lac50_16","pre_lac01_17","pre_lac25_18","pre_lac25_19","pre_lac01_20","pre_lac01_21","pre_lac01_22","pre_lac25_23"
"ECB_RS15800",1.99363432260662,1.55291234716522,3.17626158499996,65.3166304225917,0,2.77734621949087,0.761492433069165,1.27793434380612,49.4552186959433,28.9233947202311,61.1723711615536,27.4777623712947,7.57238258488468,83.4317210979975,26.1241875339055,31.4742658125382,57.3449577208294,8.29210253591836,9.95455395488871,75.8317331553731,50.668945928102,64.3395970808357,8.22852280347512
"ECB_RS15805",1.49522574195496,18.6349481659826,7.62302780399991,71.53726189141,12.7344961683193,0,3.04596973227666,1.27793434380612,38.536534048787,20.2463763041618,24.0043481773185,15.530909166384,4.32707576279125,43.2328009325987,24.4914258130364,25.966269295344,57.3449577208294,8.29210253591836,5.80682314035175,50.5544887702488,58.6693058114865,46.279359303759,6.58281824278009
"ECB_RS15810",3.98726864521323,40.3757210262957,2.54100926799997,35.768630945705,46.6931526171709,4.1660193292363,1.52298486613833,1.27793434380612,32.756053941469,10.1231881520809,23.2300143651469,4.7787412819643,2.16353788139562,34.131158630999,13.8784746273873,20.4582727781498,31.2790678477251,1.27570808244898,7.46591546616654,31.5965554814055,42.6685860447175,46.279359303759,7.4056705231276
"ECB_RS15815",0.498408580651654,65.2223185809392,1.27050463399999,136.853892314002,84.896641122129,0,0.761492433069165,1.91690151570918,66.7966590178975,30.3695644562426,58.0750359128674,22.6990210893304,7.57238258488468,84.1901912897975,40.0026621612928,36.195405684419,109.476737467038,20.4113293191837,9.12500779198132,135.413809206023,138.672904645332,107.232661801393,13.1656364855602
"ECB_RS15820",7.47612870977481,114.915513690226,6.35252316999993,52.8753674849552,97.6311372904483,5.55469243898174,2.2844772992075,2.55586868761224,69.3657612878166,40.4927526083235,86.7253869632153,26.2830770508036,6.49061364418687,91.7748932077972,45.7173281843347,37.7691189750459,114.689915441659,22.3248914428571,9.95455395488871,102.011736268538,61.3360924392813,98.2025429128545,10.6970796445177
"ECB_RS15825",64.2947069040634,31.0582469433044,64.7957363339993,125.96778724357,33.9586564488516,57.6299340544355,38.0746216534583,40.8938990017959,48.1706675609838,50.6159407604044,48.7830301668086,76.4598605114288,96.2774357221052,45.5082115079986,65.3104688347638,84.9805176938532,67.7713136700711,73.3532147408162,83.7841624536467,47.8462125861283,74.6700255782555,45.1505944426917,70.765296109886
"ECB_RS15830",67.783566968625,85.4101790940871,69.8777548699992,174.177681126911,110.365633458768,65.9619727129081,42.6435762518732,33.2262929389592,90.5608550146495,84.6009295566759,76.6590474049849,123.052588010581,173.08303051165,78.1224297553976,102.047607554318,94.4227974376147,125.116271390901,67.6125283697958,87.9318932681836,98.4007013563771,133.339331389742,98.2025429128545,83.9309325954462
"ECB_RS15835",21.9299775486728,26.3995099018087,23.5043357289997,46.6547360161369,12.7344961683193,22.9131063107997,19.7988032597983,17.8910808132857,51.3820453983827,46.2774315523697,37.1680229842351,50.1767834606251,44.3525265686103,42.4743307407987,29.3897109756437,31.4742658125382,46.9186017715877,40.8226586383673,52.2614082631658,33.4020729374858,24.0010796501536,27.090356665615,60.8910687457159
"ECB_RS15840",5.98090296781985,7.7645617358261,4.44676621899995,13.9964208048411,12.7344961683193,9.72071176821804,4.56895459841499,3.19483585951531,47.528391993504,26.7541401162137,61.9467049737252,17.9202798073661,6.49061364418687,54.6098538095984,18.7767597899946,20.4582727781498,20.8527118984834,8.29210253591836,9.95455395488871,34.3048316655259,13.3339331389742,48.5368890258936,8.22852280347512
"ECB_RS15845",1.49522574195496,4.65873704149566,2.54100926799997,4.66547360161369,0,4.86035588410902,0.761492433069165,1.27793434380612,10.9186846471563,4.33850920803466,17.0353438677744,0,0,17.4448144113995,7.34742774391093,11.0159930343884,5.21317797462086,6.37854041224489,3.31818465162957,12.6386221925622,5.33357325558968,7.90135402747105,2.46855684104254
"ECB_RS15850",0,3.10582469433044,1.90575695099998,1.55515786720456,4.24483205610645,2.77734621949087,0.761492433069165,1.27793434380612,35.9674317788679,16.6309519641329,37.9423567964067,9.5574825639286,3.24530682209343,35.6480990145989,9.79657032521457,17.310846196896,0,3.18927020612245,2.48863848872218,25.2772443851244,8.00035988338452,18.0602377770767,4.93711368208507
"ECB_RS15855",2.49204290325827,7.7645617358261,3.17626158499996,9.33094720322739,12.7344961683193,3.47168277436359,0.761492433069165,0.638967171903061,32.756053941469,5.78467894404621,19.3583453042891,5.97342660245537,2.16353788139562,28.8218672883991,11.4293320460837,13.3765629703287,10.4263559492417,6.37854041224489,4.97727697744436,17.152415832763,16.000719766769,39.5067701373553,4.93711368208507
"ECB_RS15860",0,1.55291234716522,1.27050463399999,1.55515786720456,0,0,0,0,12.2032357821159,4.33850920803466,13.1636748069166,9.5574825639286,4.32707576279125,23.5125759457993,4.08190430217274,10.2291363890749,0,3.18927020612245,3.31818465162957,9.93034600844172,5.33357325558968,6.77258916640376,2.46855684104254
"ECB_RS15865",2.49204290325827,10.8703864301565,3.81151390199996,9.33094720322739,4.24483205610645,4.1660193292363,4.56895459841499,3.83380303141837,79.6421703674932,38.3234980043062,78.9820488414996,22.6990210893304,6.49061364418687,78.8808999471976,27.7569492547746,38.5559756203593,20.8527118984834,24.2384535665306,9.12500779198132,56.8737998665299,26.6678662779484,44.0218295816244,10.6970796445177
"ECB_RS15870",4.48567722586489,3.10582469433044,4.44676621899995,1.55515786720456,8.4896641122129,6.24902899385446,7.61492433069165,3.19483585951531,61.0161789105794,32.53881906026,65.0440402224115,20.3096504483483,4.32707576279125,56.8852643849983,26.9405683943401,29.1136958765979,5.21317797462086,8.92995657714285,4.97727697744436,40.624142761807,2.66678662779484,50.7944187480282,4.11426140173756
"ECB_RS15875",7.47612870977481,9.31747408299132,3.81151390199996,12.4412629376365,4.24483205610645,6.94336554872717,6.09193946455332,4.47277020332143,41.7479118861859,26.031055248208,35.619355359892,23.8937064098215,8.65415152558249,50.0590326587985,31.8388535569474,21.2451294234633,20.8527118984834,13.3949348657143,10.7841001177961,25.2772443851244,13.3339331389742,28.2191215266823,4.93711368208507
"ECB_RS15880",0.996817161303308,1.55291234716522,0.635252316999993,3.11031573440913,8.4896641122129,2.77734621949087,0,1.27793434380612,16.6991647544744,6.50776381205199,7.74333812171565,5.97342660245537,0,17.4448144113995,4.89828516260729,7.0817098078211,0,1.91356212367347,3.31818465162957,7.22206982432125,8.00035988338452,11.2876486106729,2.46855684104254
"ECB_RS15885",4.48567722586489,0,3.17626158499996,0,0,2.77734621949087,3.04596973227666,0,26.3332982666711,14.4616973601155,17.809677679946,14.3362238458929,3.24530682209343,31.0972778637991,10.6129511856491,11.0159930343884,5.21317797462086,8.29210253591836,4.97727697744436,31.5965554814055,5.33357325558968,15.8027080549421,3.29140912139005
"ECB_RS15890",2.99045148390992,3.10582469433044,1.90575695099998,12.4412629376365,8.4896641122129,5.55469243898174,4.56895459841499,2.55586868761224,33.3983295089487,16.6309519641329,28.6503510503479,8.36279724343752,5.40884470348906,50.0590326587985,20.4095215108637,18.8845594875229,10.4263559492417,10.2056646595918,6.63636930325914,37.0131078496464,8.00035988338452,23.7040620824132,5.75996596243258
"ECB_RS15895",1.99363432260662,0,0.635252316999993,4.66547360161369,0,2.77734621949087,3.04596973227666,0,37.2519829138274,13.015527624104,26.3273496138332,14.3362238458929,2.16353788139562,34.8896288227989,17.1439980691255,22.8188427140902,0,7.65424849469387,7.46591546616654,25.2772443851244,10.6671465111794,32.7341809709515,5.75996596243258
"ECB_RS15900",26.9140633551893,3.10582469433044,20.3280741439998,21.7722101408639,8.4896641122129,14.5810676523271,34.2671594881124,29.3924899075408,32.756053941469,27.4772249842195,34.0706877355489,28.6724476917858,22.717147754654,41.7158605489987,32.6552344173819,19.6714161328364,26.0658898731043,29.3412858963265,31.5227541904809,23.4717269290441,13.3339331389742,23.7040620824132,34.5597957745955
"ECB_RS15905",0.996817161303308,0,0.635252316999993,7.77578933602282,0,1.38867310974543,4.56895459841499,1.27793434380612,24.4064715642318,13.015527624104,17.0353438677744,14.3362238458929,3.24530682209343,31.0972778637991,16.327617208691,12.5897063250153,5.21317797462086,7.01639445346938,5.80682314035175,19.8606920168834,8.00035988338452,20.3177674992113,8.22852280347512
"ECB_RS15910",32.3965577423575,133.550461856209,19.6928218269998,121.302313641956,123.100129627087,22.9131063107997,25.8907427243516,25.5586868761225,118.82097998376,55.6775348364448,84.4023855267006,56.1502100630805,36.7801439837256,116.804409537196,72.6578965786748,66.0959582063303,140.755805314763,49.7526152155101,41.4773081453696,117.35863464522,82.6703854616401,108.36142666246,31.2683866532054
"ECB_RS15915",61.8026640008051,23.2936852074783,53.9964469449994,31.1031573440913,25.4689923366387,59.018607164181,95.1865541336456,75.3981262845612,62.9430056130188,39.046582872312,44.1370272937792,45.3980421786608,37.8619129244234,65.228436494798,46.5337090447692,55.0799651719419,20.8527118984834,52.9418854216326,43.1364004711844,45.1379364020078,26.6678662779484,38.378005276288,39.4969094566806
"ECB_RS15920",96.1928560657692,21.7407728603131,101.640370719999,12.4412629376365,42.4483205610645,137.478637864798,193.419077999568,234.500952088423,65.5121078829379,58.5698743084679,65.0440402224115,58.5395807040627,68.1514432639621,78.8808999471976,70.2087539973711,54.2931085266284,31.2790678477251,82.2831713179591,85.4432547794615,40.624142761807,29.3346529057433,49.6656538869609,78.9938189133611
"ECB_RS15925",285.588116713398,60.5635815394436,248.383655946997,40.4341045473187,76.4069770099161,279.123295058832,284.798169967868,293.285931903505,117.5364288488,98.3395420487857,134.734083317852,91.9907696778128,98.4409736035008,142.592396058396,105.313130996057,104.65193382669,67.7713136700711,143.51715927551,137.704663042627,69.5124220590921,42.6685860447175,77.8847754136432,125.896398893169
"ECB_RS15930",95.1960389044659,3.10582469433044,90.841081330999,7.77578933602282,8.4896641122129,88.8750790237078,76.9107357399857,64.5356843622092,16.0568891869946,15.1847822281213,10.0663395582303,17.9202798073661,16.2265341104672,18.9617547949994,20.4095215108637,18.8845594875229,10.4263559492417,33.1684101436734,16.5909232581479,15.3468983766827,5.33357325558968,9.03011888853834,24.6855684104254
"ECB_RS15935",206.839560970436,24.8465975546435,127.050463399999,46.6547360161369,33.9586564488516,215.244332010542,182.7581839366,116.292025286357,56.5202499382209,61.462213780491,56.5263682885242,63.318321986027,68.1514432639621,48.5420922751985,67.7596114160675,51.1456819453746,26.0658898731043,98.2295223485713,117.79555513285,31.5965554814055,8.00035988338452,27.090356665615,130.010660294907
"ECB_RS15940",180.92231477655,23.2936852074783,148.649042177998,15.5515786720456,21.2241602805322,259.681871522396,167.528335275216,95.2061086135561,31.4715028065094,20.9694611721675,34.8450215477204,38.2299302557144,34.61660610233,25.7879865211992,33.4716152778165,32.2611224578517,10.4263559492417,56.7690096689795,48.1136774486288,12.6386221925622,8.00035988338452,15.8027080549421,71.5881483902335
"ECB_RS15945",7.47612870977481,3.10582469433044,10.1640370719999,6.22063146881826,12.7344961683193,7.63770210359989,14.4683562283141,10.223474750449,66.7966590178975,37.6004131363004,60.3980373493821,31.0618183327679,10.8176894069781,85.7071316733974,36.7371387195547,39.3428322656728,5.21317797462086,28.703431855102,23.227292561407,79.4427680675338,26.6678662779484,39.5067701373553,12.3427842052127
"ECB_RS15950",5.98090296781985,60.5635815394436,5.71727085299993,51.3202096177506,59.4276487854903,5.55469243898174,5.33044703148416,3.19483585951531,39.1788096162668,23.8618006441906,30.9733524868626,25.0883917303126,16.2265341104672,38.6819797817988,29.3897109756437,24.3925560047171,26.0658898731043,9.56781061836734,9.12500779198132,56.8737998665299,29.3346529057433,40.6355349984225,13.1656364855602
"ECB_RS15955",4.48567722586489,13.976211124487,5.08201853599994,7.77578933602282,12.7344961683193,2.77734621949087,2.2844772992075,1.91690151570918,16.0568891869946,11.5693578880924,12.389340994745,2.38937064098215,7.57238258488468,31.0972778637991,12.2457129065182,13.3765629703287,10.4263559492417,3.18927020612245,3.31818465162957,14.4441396486425,13.3339331389742,12.4164134717402,1.64570456069502
"ECB_RS15960",2.49204290325827,0,1.90575695099998,1.55515786720456,0,5.55469243898174,9.13790919682998,3.83380303141837,26.3332982666711,11.5693578880924,18.5840114921176,17.9202798073661,7.57238258488468,23.5125759457993,14.6948554878219,16.5239895515826,15.6395339238626,12.7570808244898,10.7841001177961,10.8331047364819,5.33357325558968,15.8027080549421,8.22852280347512
"ECB_RS15965",11.463397354988,15.5291234716522,19.0575695099998,7.77578933602282,8.4896641122129,17.3584138718179,15.9913410944525,12.1403762661582,10.2764090796765,13.015527624104,11.6150071825735,14.3362238458929,14.0629962290715,21.9956355621993,22.0422832317328,18.0977028422095,0,15.3084969893877,14.1022847694257,16.2496571047228,0,13.5451783328075,9.05137508382263
"ECB_RS15970",22.9267947099761,63.669406233774,16.5165602419998,55.9856832193643,59.4276487854903,15.2754042071998,12.1838789291066,14.0572777818673,34.6828806439083,36.8773282682946,30.199018674691,44.2033568581698,34.61660610233,26.5464567129992,39.1862813008583,39.3428322656728,109.476737467038,18.4977671955102,16.5909232581479,37.9158665776866,56.0025191836917,44.0218295816244,18.9256024479928
"ECB_RS15975",12.958623096943,45.0344580677914,21.5985787779998,199.060207002184,16.9793282244258,16.6640773169452,6.85343189762249,29.3924899075408,96.3413351219675,91.1086933687279,92.9200574605878,144.55692377942,167.674185808161,76.6054893717977,128.988175948659,140.060482865795,172.034873162488,86.7481496065305,87.1023471052763,98.4007013563771,162.673984295485,76.7560105525759,106.147944164829
"ECB_RS15980",2.49204290325827,1.55291234716522,3.81151390199996,1.55515786720456,0,6.94336554872717,1.52298486613833,4.47277020332143,37.2519829138274,31.8157341922542,48.7830301668086,28.6724476917858,34.61660610233,42.4743307407987,30.2060918360783,62.161674979763,5.21317797462086,5.7406863710204,8.29546162907393,36.1103491216063,13.3339331389742,28.2191215266823,10.6970796445177
"ECB_RS15985",5.48249438716819,1.55291234716522,5.08201853599994,3.11031573440913,8.4896641122129,6.24902899385446,4.56895459841499,3.19483585951531,38.536534048787,24.5848855121964,29.4246848625195,16.725594486875,10.8176894069781,42.4743307407987,24.4914258130364,35.4085490391055,36.492245822346,10.2056646595918,5.80682314035175,20.7634507449236,13.3339331389742,19.189002638144,3.29140912139005
"ECB_RS15990",212.322055357605,29.5053345961392,235.043357289997,10.8861050704319,16.9793282244258,195.802908474106,203.318479629467,233.86198491652,77.7153436650538,68.6930624605488,73.5617121562987,59.7342660245537,69.2332122046599,95.5672441667971,63.6777071138947,66.0959582063303,31.2790678477251,55.4933015865305,40.6477619824622,41.5269014898472,45.3353726725123,45.1505944426917,58.4225119046733
"ECB_RS15995",133.075091033992,21.7407728603131,190.575695099998,195.949891267775,8.4896641122129,175.667148382797,158.390426078386,198.718790461852,268.47118720655,377.450301099016,367.808560781493,476.679442875939,512.758477890763,293.527964226591,395.128336450321,332.053504322278,198.100763035592,195.183336614694,232.27292561407,120.066910829341,109.338251739588,128.679194161671,171.97612659263
"ECB_RS16005",793.964868978085,60.5635815394436,756.585509546991,41.9892624145232,42.4483205610645,1092.19140081478,3275.94044706355,3285.56919792554,175.983505489461,256.695128142051,270.242500447876,258.052029226072,250.970394241892,206.303892169594,222.055594038197,216.3855774612,67.7713136700711,593.204258338775,579.852767872268,79.4427680675338,42.6685860447175,84.657364580047,667.333199361832
"ECB_RS25150",66.28834122667,1.55291234716522,72.4187641379992,0,0,31.939481524145,134.784160653242,284.340391496862,3.21137783739892,1.44616973601155,6.96900430954409,4.7787412819643,6.49061364418687,4.55082115079986,4.89828516260729,5.50799651719419,0,18.4977671955102,17.4204694210553,0.902758728040157,0,0,17.2798978872977
"ECB_RS16010",2455.6590768707,526.437285689009,2302.78964912497,884.884826439397,471.176358227816,1957.33474818619,3748.06575556643,4392.26033966164,1099.57577152539,1292.15265912632,1058.51432123853,1715.56812022518,2409.09943093403,860.105197501174,1562.55296687172,1726.36347981772,870.600721761683,1805.76479070653,2044.83129156672,397.213840337669,890.706733683477,571.15501970005,2274.36370288052
"ECB_RS16015",2436.71955080594,646.011536420731,2756.35980346297,496.095359638256,602.766151967116,2652.36563961378,2606.58859839575,3288.76403378506,227.365550887843,357.203924794854,343.804212604175,347.653428262903,422.971655812844,277.600090198792,388.597289566845,352.511777100428,469.186017715877,881.514284972244,894.25076361417,251.869685123204,421.352287191585,288.963804433227,1096.03923742289
"ECB_RS16020",2647.04797184093,62.1164938866088,2123.01324341398,65.3166304225917,59.4276487854903,2986.34152250756,5200.23182542933,3730.29034957007,2190.80196067354,3449.83790525556,2309.83776170778,3654.5423953822,4313.01276656217,1434.26713269376,2649.97227297054,1783.8040149256,104.263559492417,6784.21558246367,8146.1433197506,40.624142761807,88.0039587172298,45.1505944426917,8054.07812004144
"ECB_RS16025",293.064245423173,31.0582469433044,280.146271796997,31.1031573440913,29.7138243927451,286.06666060756,461.464414439914,431.302841034566,73.2194146926953,73.0315716685835,70.4643769076124,77.6545458319199,96.2774357221052,57.6437345767983,91.4346563686694,66.8828148516437,26.0658898731043,140.965743110612,153.466040137868,32.4993142094456,32.0014395335381,44.0218295816244,186.787467638885
"ECB_RS16030",121.113285098352,38.8228086791305,87.029567428999,49.7650517505461,55.1828167293838,155.531388291489,145.445054716211,126.515500036806,32.1137783739892,30.3695644562426,31.7476862990342,27.4777623712947,38.9436818651212,20.4786951785994,44.0845664634656,37.7691189750459,62.5581356954503,44.0119288444897,34.0113926792031,38.8186253057267,58.6693058114865,33.8629458320188,42.7883185780706
"ECB_RS16035",799.447363365253,262.442186670922,971.936045009989,127.522945110774,216.486434861429,789.46066289028,1452.1660698629,1984.63203593091,253.056573587035,215.479290665722,332.963539233773,246.105176021161,305.058841276783,218.439415238393,266.140160501663,196.714161328364,93.8372035431754,672.936013491836,682.716492072784,126.386221925622,125.338971506358,121.906604995268,878.806235411142
"ECB_RS16040",445.078862521927,135.103374203374,444.041369582995,74.6475776258191,106.120801402661,388.828470728722,670.874833533934,824.267651754949,111.113673174003,122.924427560982,145.574756688254,109.911049485179,128.73050394304,123.630641263396,117.558843902575,100.717650600122,57.3449577208294,266.622989231836,269.602502944903,64.0958696908511,45.3353726725123,54.1807133312301,330.7866166997
"ECB_RS16045",154.506660002013,72.9868803167653,146.743285226998,43.5444202817278,114.610465514874,179.833167712034,256.622949944309,216.609871275138,57.1625255057007,65.8007229885257,51.1060316033233,72.8758045499556,88.7050531372205,47.0251518915986,65.3104688347638,42.4902588469266,36.492245822346,116.089435502857,118.625101295757,30.6937967533653,42.6685860447175,41.7642998594898,184.318910797843
"ECB_RS16050",68.2819755492766,96.2805655242436,48.2791760919994,21.7722101408639,140.079457851513,104.150483230908,352.570996511023,139.93381064677,24.4064715642318,41.9389223443351,59.6237035372105,26.2830770508036,27.0442235174453,37.9235095899989,39.1862813008583,25.1794126500306,93.8372035431754,253.228054366122,262.966133641644,25.2772443851244,85.3371720894349,30.4766512488169,227.107229375913
"ECB_RS16055",168.462100260259,51.2461074564522,283.322533381997,80.8682090946373,29.7138243927451,174.278475273052,243.677578582133,606.379846136005,102.121815229286,117.139748616936,133.959749505681,139.778182497456,130.894041824435,92.5333633995972,121.640748204748,114.881070215765,93.8372035431754,266.622989231836,269.602502944903,80.3455267955739,77.3368122060504,65.468361941903,351.357923708387
"ECB_RS16060",6.97772012912316,9.31747408299132,9.52878475499989,13.9964208048411,0,6.94336554872717,19.0373108267291,8.3065732347398,82.2112726374123,31.8157341922542,39.4910244207498,27.4777623712947,21.6353788139562,69.0207874537979,51.4319942073765,34.621692393792,26.0658898731043,29.979139937551,24.8863848872218,34.3048316655259,29.3346529057433,34.9917106930861,22.2170115693828
"ECB_RS16065",5.98090296781985,68.3281432752697,0.635252316999993,6.22063146881826,84.896641122129,33.3281546338904,8.37641676376082,4.47277020332143,10.2764090796765,8.67701841606932,14.7123424312597,14.3362238458929,1.08176894069781,15.9278740277995,3.26552344173819,4.72113987188073,41.7054237969668,14.0327889069388,14.9318309323331,11.735863464522,90.6707453450246,18.0602377770767,9.05137508382263
"ECB_RS16070",41.8663207747389,32.6111592904696,40.0208959709995,102.640419235501,46.6931526171709,66.6563092677809,99.7555087320606,106.707517707811,267.82891163907,433.850920803466,337.609542106802,464.732589671028,454.342955093081,209.337772936794,329.001486755123,254.154696436246,161.608517213247,1590.17012477265,1780.20606559927,76.7344918834133,85.3371720894349,80.1423051357778,1824.26350553043
"ECB_RS16075",82.2374158075229,13.976211124487,127.685715716999,57.5408410865689,29.7138243927451,79.8487038103625,70.0573038423632,115.014090942551,98.9104373918867,103.401136124826,118.473073262249,108.716364164688,90.8685910186162,114.528998961797,109.395035298229,89.7016575657339,67.7713136700711,89.2995657714285,120.284193621572,74.928974427333,85.3371720894349,73.369715969374,154.696228705332
"ECB_RS16080",19.9363432260662,12.4232987773218,29.8568588989997,20.2170522736593,12.7344961683193,31.2451449692723,21.3217881259366,36.4211287984745,37.8942584813072,24.5848855121964,30.199018674691,26.2830770508036,9.7359204662803,43.9912711243987,21.2259023712982,20.4582727781498,5.21317797462086,17.8599131542857,19.07956174687,25.2772443851244,10.6671465111794,22.5752972213459,23.8627161300778
"ECB_RS16085",1873.51785466957,948.829444117949,1860.65403649298,643.83535702269,959.332044680057,1979.55351794212,1866.41795345252,1691.98507119931,449.592897235848,753.45443246202,600.108704432963,826.722241779824,879.478148787321,439.154241052187,608.203741023738,696.368131102408,578.662755182915,1299.94653601551,1404.42165380222,310.549002445814,576.025911603686,365.719814985803,1335.48925100401
"ECB_RS16090",256.18201045495,177.032007576835,360.823316055996,578.518726600098,127.344961683193,231.214072772615,318.303837022911,493.282656709163,178.55260775938,258.864382746068,191.260451606377,317.786295250626,375.373822422141,131.973813373196,244.09787726993,287.989532184725,521.317797462085,396.107359600408,410.625350639159,258.188996219485,477.354806375277,321.697985404178,467.380095237387
"ECB_RS16095",551.738298781381,184.796569312661,368.446343859996,318.807362776936,178.282946356471,629.763255269555,1348.60309896549,858.771879037714,284.528076393544,497.482389187974,365.485559344979,548.360562105403,632.83483030822,252.570573869392,376.351576660326,428.05001505052,291.937966578768,1068.40551905102,1227.72832110294,172.42691705567,296.013315685227,174.95855346543,1281.18100050108
"ECB_RS16100",180.423906195899,4.65873704149566,138.485005105998,7.77578933602282,0,209.689639571561,261.953396975793,215.970904103235,44.9592897235848,63.6314683845084,43.3626934816076,52.5661541016073,60.5790606790774,52.3344432341984,47.3500899052038,42.4902588469266,15.6395339238626,183.064109831428,193.284255957423,16.2496571047228,2.66678662779484,13.5451783328075,238.627161300778
"ECB_RS16105",74.7612870977481,3.10582469433044,54.6316992619994,4.66547360161369,4.24483205610645,55.5469243898174,104.324463330476,107.346484879714,60.3739033430996,59.2929591764737,81.3050502780143,40.6193008966966,38.9436818651212,81.9147807143975,54.6975176491147,62.161674979763,10.4263559492417,82.9210253591836,72.1705161729432,55.9710411384897,21.3342930223587,46.279359303759,65.0053301474534
"ECB_RS16110",8.47294587107812,23.2936852074783,14.6108032909998,15.5515786720456,21.2241602805322,7.63770210359989,24.3677578582133,67.7305202217245,78.9998948000134,38.3234980043062,48.008696354637,40.6193008966966,19.4718409325606,87.2240720569974,38.3699004404237,33.0479791031651,15.6395339238626,65.0611122048979,78.8068854762023,55.0682824104495,29.3346529057433,45.1505944426917,86.3994894364887
"ECB_RS16115",42.3647293553906,43.4815457206261,40.0208959709995,29.5479994768867,59.4276487854903,38.8828470728722,82.2411827714698,128.432401552515,35.9674317788679,28.9233947202311,36.3936891720636,27.4777623712947,21.6353788139562,37.1650393981989,36.7371387195547,33.0479791031651,5.21317797462086,83.5588794004081,73.0000623358506,40.624142761807,34.6682261613329,30.4766512488169,74.0567052312761
"ECB_RS16120",388.75869290829,71.4339679696001,391.950679588996,60.651156820978,76.4069770099161,291.621353046541,534.567688014554,992.316017965454,295.4467610407,535.082802324275,373.228897466694,614.068254732412,570.092231747747,189.617547949994,416.354238821619,242.351846756544,88.6240255685545,1175.56499797673,1396.12619217314,35.2075903935661,66.669665694871,48.5368890258936,1711.53274312282
"ECB_RS16125",453.551808393005,51.2461074564522,601.583944198993,121.302313641956,67.9173128977032,423.545298472358,555.127983707421,1237.04044480433,622.36502488791,931.333309991441,751.87813161859,1036.98685818625,1119.63085362223,411.849314147388,839.239524526715,550.799651719419,114.689915441659,2676.43555697796,3195.41181951928,40.624142761807,74.6700255782555,49.6656538869609,3935.70245690215
"ECB_RS16130",319.47990019771,184.796569312661,274.429000943997,105.75073496991,186.772610468684,372.164393411776,395.214572762897,299.036636450633,96.3413351219675,109.185815068872,93.6943912727594,127.831329292545,102.768049366292,94.8087739749971,98.7820841125803,101.504507245436,62.5581356954503,172.858445171837,159.272863278219,74.0262156992928,66.669665694871,85.7861294411143,161.279046948112
"ECB_RS16135",10.9649887743364,3.10582469433044,12.7050463399999,10.8861050704319,21.2241602805322,9.02637521334533,16.7528335275216,17.2521136413827,26.9755738341509,22.4156309081791,17.809677679946,13.1415385254018,15.1447651697694,25.7879865211992,16.327617208691,14.1634196156422,0,14.0327889069388,11.6136462807035,16.2496571047228,10.6671465111794,10.1588837496056,14.8113410462552
"ECB_RS16140",119.618059356397,3.10582469433044,147.378537543998,9.33094720322739,8.4896641122129,121.508897102726,251.292502912824,404.466219814638,84.7803749073314,77.3700808766181,88.2740545875584,64.513007306518,69.2332122046599,96.3257143585971,76.7398008808475,45.6376854281804,5.21317797462086,197.096898738367,223.977463984996,45.1379364020078,26.6678662779484,39.5067701373553,275.655513916416
"ECB_RS16145",46.3519980006038,1.55291234716522,59.7137177979993,4.66547360161369,0,29.8564718595268,88.3331222360231,129.710335896321,22.4796448617924,22.4156309081791,14.7123424312597,17.9202798073661,20.5536098732584,20.4786951785994,9.79657032521457,20.4582727781498,0,60.5961339163265,60.5568698922397,7.22206982432125,0,10.1588837496056,66.6510347081484
"ECB_RS16150",26.9140633551893,10.8703864301565,17.1518125589998,23.3273680080685,4.24483205610645,13.8867310974543,34.2671594881124,34.5042272827653,21.8373692943126,34.7080736642773,32.5220201112057,29.8671330122769,35.6983750430278,28.8218672883991,31.8388535569474,28.3268392312844,20.8527118984834,56.7690096689795,60.5568698922397,26.1800031131645,24.0010796501536,20.3177674992113,74.8795575116236
"ECB_RS16155",126.59577948552,46.5873704149566,116.251174010999,49.7650517505461,21.2241602805322,122.203233657598,88.3331222360231,90.7333384102347,46.2438408585444,49.8928558923986,48.7830301668086,53.7608394220984,63.8243675011709,37.9235095899989,63.6777071138947,46.4245420734939,72.984491644692,116.089435502857,119.454647458665,37.9158665776866,32.0014395335381,33.8629458320188,114.376466968304
"ECB_RS16160",17.9427089034595,10.8703864301565,13.3402986569998,21.7722101408639,8.4896641122129,10.4150483230908,17.5143259605908,35.7821616265714,46.8861164260242,46.2774315523697,48.008696354637,43.0086715376787,53.0066780941928,43.2328009325987,39.1862813008583,36.9822623297324,5.21317797462086,86.7481496065305,78.8068854762023,32.4993142094456,18.6675063945639,21.4465323602786,63.3596255867584
"ECB_RS16165",17.4443003228079,7.7645617358261,12.7050463399999,13.9964208048411,4.24483205610645,10.4150483230908,18.27581839366,34.5042272827653,62.9430056130188,48.4466861563871,57.3007021006958,29.8671330122769,25.9624545767475,68.2623172619979,48.9828516260729,58.2273917531957,26.0658898731043,75.9046309057142,60.5568698922397,50.5544887702488,32.0014395335381,40.6355349984225,68.2967392688435
